0.000000	1
0.000000	2
0.225000	3
0.225000	4
0.716667	5
0.716667	6
0.716667	7
0.716667	8
0.716667	9
0.716667	10
0.716667	11
0.716667	12
0.716667	13
0.716667	14
0.716667	15
0.716667	16
0.716667	17
0.716667	18
0.716667	19
0.716667	20
0.716667	21
0.716667	22
0.716667	23
0.716667	24
0.716667	25
0.716667	26
0.716667	27
0.716667	28
0.716667	29
0.716667	30
0.716667	31
0.716667	32
0.716667	33
0.716667	34
0.716667	35
0.716667	36
0.716667	37
0.716667	38
0.716667	39
0.716667	40
0.716667	41
0.716667	42
0.716667	43
0.716667	44
0.716667	45
0.716667	46
0.716667	47
0.716667	48
0.716667	49
0.716667	50
0.716667	51
0.716667	52
0.716667	53
0.733333	54
0.793220	55
0.793220	56
0.793220	57
0.793220	58
0.808475	59
0.811475	60
0.812903	61
0.827419	62
0.857143	63
0.872727	64
0.872727	65
0.872727	66
0.873913	67
0.873913	68
0.873913	69
0.873913	70
0.873913	71
0.873913	72
0.873913	73
0.873913	74
0.873913	75
0.873913	76
0.873913	77
0.873913	78
0.873913	79
0.873913	80
0.873913	81
0.873913	82
0.873913	83
0.873913	84
0.873913	85
0.873913	86
0.873913	87
0.873913	88
0.873913	89
0.873913	90
0.873913	91
0.873913	92
0.873913	93
0.873913	94
0.873913	95
0.873913	96
0.873913	97
0.873913	98
0.873913	99
0.873913	100
0.873913	101
0.873913	102
0.873913	103
0.873913	104
0.873913	105
0.873913	106
0.873913	107
0.873913	108
0.873913	109
0.873913	110
0.873913	111
0.873913	112
0.873913	113
0.873913	114
0.873913	115
0.873913	116
0.873913	117
0.873913	118
0.873913	119
0.873913	120
0.873913	121
0.873913	122
0.873913	123
0.873913	124
0.873913	125
0.873913	126
0.873913	127
0.873913	128
0.873913	129
0.873913	130
0.873913	131
0.873913	132
0.873913	133
0.873913	134
0.873913	135
0.873913	136
0.873913	137
0.873913	138
0.873913	139
0.873913	140
0.873913	141
0.873913	142
0.873913	143
0.873913	144
0.873913	145
0.873913	146
0.873913	147
0.873913	148
0.873913	149
0.873913	150
0.873913	151
0.873913	152
0.873913	153
